albedo_above,albedo_below,albedo_total,count_above,count_below,count_total,date,median_elevation,timestamp,year,month,season
0.20720659553831233,,0.20720659553831233,7,0,7,2019-08-10,2090.5361445783133,1565395200000,2019,8,Été
0.0946512758201701,0.075,0.08813809910641757,24,8,32,2019-08-10,2090.5361445783133,1565395200000,2019,8,Été
0.2192733564013841,,0.2192733564013841,6,0,6,2019-08-11,2090.5361445783133,1565481600000,2019,8,Été
0.16424192665571977,,0.16424192665571977,10,0,10,2019-08-13,2090.5361445783133,1565654400000,2019,8,Été
0.23455823293172687,0.3664563617245005,0.2710113339145598,14,5,19,2019-08-13,2090.5361445783133,1565654400000,2019,8,Été
0.15,0.11271428571428571,0.11716981132075471,1,4,5,2019-08-14,2090.5361445783133,1565740800000,2019,8,Été
0.29224405850091406,0.26,0.28887842816209575,10,1,11,2019-08-14,2090.5361445783133,1565740800000,2019,8,Été
0.24000000000000005,,0.24000000000000005,3,0,3,2019-08-15,2090.5361445783133,1565827200000,2019,8,Été
0.13,,0.13,1,0,1,2019-08-15,2090.5361445783133,1565827200000,2019,8,Été
0.2188324457189676,0.27157522123893807,0.2355222626715206,16,6,22,2019-08-16,2090.5361445783133,1565913600000,2019,8,Été
0.170403981264637,0.07988188976377952,0.1366409691629956,11,4,15,2019-08-16,2090.5361445783133,1565913600000,2019,8,Été
0.19370143149284258,,0.19370143149284258,4,0,4,2019-08-17,2090.5361445783133,1566000000000,2019,8,Été
0.17725085910652918,,0.17725085910652918,6,0,6,2019-08-18,2090.5361445783133,1566086400000,2019,8,Été
0.35000000000000003,,0.35000000000000003,1,0,1,2019-08-18,2090.5361445783133,1566086400000,2019,8,Été
0.2199809233117131,0.19,0.21732267037552155,14,1,15,2019-08-19,2090.5361445783133,1566172800000,2019,8,Été
0.13256424581005588,0.23,0.16793238434163701,11,4,15,2019-08-19,2090.5361445783133,1566172800000,2019,8,Été
0.1464303586321935,0.10500000000000001,0.1340667056758338,7,2,9,2019-08-20,2090.5361445783133,1566259200000,2019,8,Été
0.1758249158249158,,0.1758249158249158,6,0,6,2019-08-20,2090.5361445783133,1566259200000,2019,8,Été
0.1976006074411541,0.2,0.19798982188295167,8,1,9,2019-08-21,2090.5361445783133,1566345600000,2019,8,Été
0.1369090909090909,0.14,0.13803183791606372,4,1,5,2019-08-21,2090.5361445783133,1566345600000,2019,8,Été
0.16222129783693845,0.14,0.1583321894303363,6,1,7,2019-08-22,2090.5361445783133,1566432000000,2019,8,Été
0.1402719502719503,0.1,0.13361219195849547,9,1,10,2019-08-22,2090.5361445783133,1566432000000,2019,8,Été
0.13909020217729393,0.28,0.16240752757949384,8,1,9,2019-08-24,2090.5361445783133,1566604800000,2019,8,Été
0.2727948990435707,0.18,0.26833586241780477,12,1,13,2019-08-24,2090.5361445783133,1566604800000,2019,8,Été
0.22396840148698882,0.31,0.24045078888054094,6,1,7,2019-08-26,2090.5361445783133,1566777600000,2019,8,Été
0.1931305201177625,,0.1931305201177625,5,0,5,2019-08-28,2090.5361445783133,1566950400000,2019,8,Été
0.12008213552361395,0.09666666666666666,0.11347954294139326,12,3,15,2019-08-28,2090.5361445783133,1566950400000,2019,8,Été
0.13808669656203287,0.12,0.1330952380952381,4,1,5,2019-08-29,2090.5361445783133,1567036800000,2019,8,Été
0.33245720040281973,0.3,0.32582532051282054,11,2,13,2019-08-29,2090.5361445783133,1567036800000,2019,8,Été
0.24292822185970636,0.16,0.21870092378752887,7,2,9,2019-09-01,2090.5361445783133,1567296000000,2019,9,Automne
0.20499999999999996,,0.20499999999999996,2,0,2,2019-09-01,2090.5361445783133,1567296000000,2019,9,Automne
0.11190243902439025,0.1,0.10841379310344827,6,2,8,2019-09-02,2090.5361445783133,1567382400000,2019,9,Automne
0.20422645739910317,0.08670170827858081,0.1501209921355112,4,3,7,2019-09-02,2090.5361445783133,1567382400000,2019,9,Automne
0.13126268320180381,,0.13126268320180381,8,0,8,2019-09-03,2090.5361445783133,1567468800000,2019,9,Automne
0.1962870699881376,0.17,0.19025594149908592,4,1,5,2019-09-03,2090.5361445783133,1567468800000,2019,9,Automne
0.13496511627906976,0.195,0.15731386861313865,5,2,7,2019-09-04,2090.5361445783133,1567555200000,2019,9,Automne
0.09842279108175062,0.06,0.09173942701227832,5,1,6,2019-09-05,2090.5361445783133,1567641600000,2019,9,Automne
0.17422289156626508,,0.17422289156626508,8,0,8,2019-09-05,2090.5361445783133,1567641600000,2019,9,Automne
0.1354518606024808,0.07,0.1268839835728953,10,1,11,2019-09-06,2090.5361445783133,1567728000000,2019,9,Automne
0.12109606705351389,0.09666666666666668,0.11302677029360966,9,3,12,2019-09-07,2090.5361445783133,1567814400000,2019,9,Automne
