albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season
0.72,0.5692115196421081,0.13,0.19549876069197675,2019-07-21,90,1563667200000,2019,7,Été
0.74,0.5545325491786657,0.09,0.22795485957539618,2019-07-22,97,1563753600000,2019,7,Été
0.73,0.5284949881012476,0.1,0.20777685680128627,2019-07-22,90,1563753600000,2019,7,Été
0.65,0.45252869793374884,0.13,0.16160634262715168,2019-07-23,42,1563840000000,2019,7,Été
0.7000000000000001,0.4498892191299648,0.11,0.20874865269026271,2019-07-23,30,1563840000000,2019,7,Été
0.4,0.2753258246178601,0.21,0.049326829359635074,2019-07-25,13,1564012800000,2019,7,Été
0.48,0.3421216973578863,0.1,0.1279877313456254,2019-07-25,16,1564012800000,2019,7,Été
0.6900000000000001,0.40360206765212653,0.05,0.19588791208168788,2019-07-26,76,1564099200000,2019,7,Été
0.28,0.22037513397642014,0.19,0.030413812651491554,2019-07-26,12,1564099200000,2019,7,Été
0.7000000000000001,0.5959426697090704,0.49,0.06522828458019415,2019-07-27,33,1564185600000,2019,7,Été
0.71,0.4182287681713849,0.05,0.18359540154411294,2019-07-28,38,1564272000000,2019,7,Été
0.66,0.3605275229357798,0.16,0.18253424336271817,2019-07-28,8,1564272000000,2019,7,Été
0.68,0.3873809523809523,0.14,0.1503623378530276,2019-07-29,44,1564358400000,2019,7,Été
0.73,0.5106517498565691,0.14,0.19339848811873298,2019-07-29,55,1564358400000,2019,7,Été
0.52,0.3872676837725381,0.18,0.12841316454477072,2019-07-30,13,1564444800000,2019,7,Été
0.18,0.18,0.18,0.0,2019-08-01,1,1564617600000,2019,8,Été
0.34,0.21193775100401607,0.1,0.08094483378018943,2019-08-01,11,1564617600000,2019,8,Été
0.34,0.2028125,0.15,0.05934831271588309,2019-08-02,6,1564704000000,2019,8,Été
0.28,0.26370454545454547,0.23,0.022271057451320256,2019-08-02,5,1564704000000,2019,8,Été
0.68,0.5607892659826365,0.13,0.18532874996106236,2019-08-03,39,1564790400000,2019,8,Été
0.6900000000000001,0.5146365060979762,0.05,0.1953101096503792,2019-08-04,94,1564876800000,2019,8,Été
0.72,0.5467856627722486,0.16,0.1668638464515164,2019-08-04,85,1564876800000,2019,8,Été
0.7000000000000001,0.5575442538126361,0.21,0.15259936539711252,2019-08-05,94,1564963200000,2019,8,Été
0.66,0.4214702366722448,0.09,0.18213089390147416,2019-08-05,53,1564963200000,2019,8,Été
0.22,0.20190476190476192,0.2,0.009999999999999796,2019-08-06,2,1565049600000,2019,8,Été
0.68,0.5525397260273972,0.48,0.06321040701937855,2019-08-06,15,1565049600000,2019,8,Été
0.72,0.4916337736749957,0.09,0.21002710648755263,2019-08-07,81,1565136000000,2019,8,Été
0.72,0.4849047454104606,0.08,0.19231951174189763,2019-08-07,89,1565136000000,2019,8,Été
0.72,0.479759702850212,0.09,0.19787805745858383,2019-08-08,84,1565222400000,2019,8,Été
0.71,0.490503220326987,0.09,0.18335591950717647,2019-08-08,82,1565222400000,2019,8,Été
0.7000000000000001,0.5043365817091453,0.05,0.21016257410639674,2019-08-09,82,1565308800000,2019,8,Été
0.54,0.30125680087051143,0.05,0.17030850286930627,2019-08-10,19,1565395200000,2019,8,Été
0.79,0.30833931317273194,0.19,0.12486829690229596,2019-08-10,31,1565395200000,2019,8,Été
0.21,0.15390953150242326,0.07,0.06020540970730691,2019-08-11,9,1565481600000,2019,8,Été
0.65,0.5383192620387743,0.19,0.15339471144729885,2019-08-13,40,1565654400000,2019,8,Été
0.25,0.18987486965589154,0.06,0.05806807062789566,2019-08-13,11,1565654400000,2019,8,Été
0.46,0.40994134897360707,0.23,0.09354143466934843,2019-08-14,4,1565740800000,2019,8,Été
0.5,0.18820697954271962,0.07,0.13076696830622023,2019-08-15,8,1565827200000,2019,8,Été
0.4,0.28781676413255364,0.2,0.06815016100086971,2019-08-15,9,1565827200000,2019,8,Été
0.73,0.490529411764706,0.11,0.2842534080710378,2019-08-16,7,1565913600000,2019,8,Été
0.4,0.27907268170426064,0.22,0.061486222485655724,2019-08-16,6,1565913600000,2019,8,Été
0.26,0.26,0.26,0.0,2019-08-17,1,1566000000000,2019,8,Été
0.25,0.22884848484848486,0.18,0.03199999999999987,2019-08-18,5,1566086400000,2019,8,Été
0.28,0.22771561771561774,0.19,0.02832608098387997,2019-08-19,13,1566172800000,2019,8,Été
0.77,0.5534110482818618,0.08,0.21046178752509098,2019-08-19,73,1566172800000,2019,8,Été
0.72,0.512690539559642,0.06,0.19329351314056542,2019-08-20,75,1566259200000,2019,8,Été
0.75,0.5613621110433191,0.14,0.16993037209676953,2019-08-20,78,1566259200000,2019,8,Été
0.79,0.3957167630057804,0.17,0.23209193580705617,2019-08-21,18,1566345600000,2019,8,Été
0.77,0.5523456697067911,0.13,0.1716008723025608,2019-08-22,80,1566432000000,2019,8,Été
0.77,0.5113000890471949,0.1,0.21151651581833478,2019-08-22,83,1566432000000,2019,8,Été
0.72,0.439647988505747,0.12,0.18792197414710954,2019-08-24,28,1566604800000,2019,8,Été
0.67,0.46720157657657657,0.24,0.12700906242886065,2019-08-24,19,1566604800000,2019,8,Été
0.73,0.5057565568258238,0.1,0.22240103916623724,2019-08-25,15,1566691200000,2019,8,Été
0.86,0.77232,0.64,0.08466847110937953,2019-08-26,4,1566777600000,2019,8,Été
0.78,0.6599477371288778,0.45,0.09199409535533516,2019-08-26,45,1566777600000,2019,8,Été
0.81,0.5539564353722857,0.17,0.20211970869020665,2019-08-28,94,1566950400000,2019,8,Été
0.72,0.5066962152162182,0.05,0.1992981434936105,2019-08-28,80,1566950400000,2019,8,Été
0.76,0.48121622788088025,0.09,0.2086063595791673,2019-08-29,77,1567036800000,2019,8,Été
0.73,0.5612512280075017,0.13,0.19116554018924925,2019-08-29,67,1567036800000,2019,8,Été
0.6,0.48013698630136986,0.31,0.0809996712682349,2019-08-31,13,1567209600000,2019,8,Été
0.35000000000000003,0.2804294478527608,0.2,0.0655588223176215,2019-09-01,7,1567296000000,2019,9,Automne
0.34,0.15444646098003625,0.09,0.07296189073756247,2019-09-01,8,1567296000000,2019,9,Automne
0.73,0.4976642784032754,0.06,0.2124262129345798,2019-09-02,62,1567382400000,2019,9,Automne
0.88,0.587553447543537,0.1,0.20876355578075004,2019-09-02,45,1567382400000,2019,9,Automne
0.74,0.5165754572106656,0.05,0.22207831451489754,2019-09-03,90,1567468800000,2019,9,Automne
0.8,0.6236834794687037,0.09,0.19322525714823127,2019-09-03,75,1567468800000,2019,9,Automne
0.22,0.15822222222222224,0.11,0.04085033659592044,2019-09-04,8,1567555200000,2019,9,Automne
0.28,0.152183908045977,0.06,0.07790218225441439,2019-09-04,4,1567555200000,2019,9,Automne
0.8300000000000001,0.5404602539816176,0.07,0.23478987190808961,2019-09-05,90,1567641600000,2019,9,Automne
0.85,0.5726045357902194,0.06,0.2224794539682631,2019-09-05,88,1567641600000,2019,9,Automne
0.74,0.5042786674292249,0.12,0.19792569528617449,2019-09-06,86,1567728000000,2019,9,Automne
0.74,0.5120186011904759,0.05,0.20426936505308013,2019-09-07,86,1567814400000,2019,9,Automne
0.61,0.4920382814090814,0.17,0.13146928005292025,2019-09-07,52,1567814400000,2019,9,Automne
0.87,0.5651072303921567,0.14,0.23836829580387658,2019-09-11,36,1568160000000,2019,9,Automne
0.29,0.21570270270270267,0.16,0.05464373248598618,2019-09-12,8,1568246400000,2019,9,Automne
0.22,0.19435593220338984,0.14,0.028284271247461745,2019-09-13,7,1568332800000,2019,9,Automne
0.97,0.7525970443349754,0.12,0.3179775053011626,2019-09-13,28,1568332800000,2019,9,Automne
