albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season,qa_advanced,qa_level,qa_description
0.17,0.15421282798833819,0.14,0.010440306508910853,2021-07-02,10,1625184000000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.21779538904899134,0.17,0.026976552318633735,2021-07-04,16,1625356800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.26,0.26,0.26,0.0,2021-07-04,2,1625356800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.12,0.11499999999999998,0.11,0.005000000000000245,2021-07-06,2,1625529600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.51,0.498076923076923,0.38,0.053150729063673456,2021-07-07,4,1625616000000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.58,0.5618320610687023,0.56,0.009999999999996673,2021-07-08,2,1625702400000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.62,0.45428571428571435,0.34,0.11182128598795482,2021-07-09,5,1625788800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.24,0.24,0.0,2021-07-09,1,1625788800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.19,0.19,0.19,0.0,2021-07-10,1,1625875200000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.48,0.48,0.48,0.0,2021-07-10,1,1625875200000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.33,0.33,0.33,0.0,2021-07-11,2,1625961600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.17,0.16944751381215473,0.16,0.005000000000000071,2021-07-13,2,1626134400000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.31,0.22268041237113398,0.18,0.057927157323275975,2021-07-13,6,1626134400000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.33,0.33,0.33,0.0,2021-07-14,1,1626220800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.23,0.21399999999999997,0.21,0.010000000000000142,2021-07-15,2,1626307200000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.24,0.24,0.0,2021-07-19,1,1626652800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.38,0.37948717948717947,0.36,0.010000000000000836,2021-07-19,2,1626652800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.39,0.34925925925925927,0.25,0.05018714974971183,2021-07-21,4,1626825600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.41000000000000003,0.41000000000000003,0.41000000000000003,0.0,2021-07-21,1,1626825600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.52,0.4623867595818815,0.39,0.05354126134736319,2021-07-23,3,1626998400000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.14,0.13454198473282444,0.13,0.005000000000000071,2021-07-24,2,1627084800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.37,0.08995098039215686,0.05,0.1247747971346778,2021-07-26,4,1627257600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.18690476190476188,0.15,0.07197607627229717,2021-07-28,6,1627430400000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.21,0.1911049723756906,0.19,0.009999999999999449,2021-07-29,2,1627516800000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.41000000000000003,0.37285714285714294,0.3,0.04493050188902826,2021-07-30,4,1627603200000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.23,0.23,0.23,0.0,2021-07-31,1,1627689600000,2021,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.41000000000000003,0.3564460431654677,0.28,0.04427188724235738,2021-08-01,10,1627776000000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.29,0.164375,0.12,0.0778888096369861,2021-08-03,3,1627948800000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.16,0.13401587301587303,0.13,0.012777531299998937,2021-08-05,7,1628121600000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.34,0.34,0.0,2021-08-08,1,1628380800000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.3,0.18305927342256215,0.07,0.09099755796479121,2021-08-09,6,1628467200000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.14,0.14,0.14,0.0,2021-08-11,1,1628640000000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.3,0.3,0.3,0.0,2021-08-11,1,1628640000000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.17,0.10275500476644421,0.08,0.029249881291307164,2021-08-12,12,1628726400000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.18793594306049824,0.17,0.03299831645537208,2021-08-14,3,1628899200000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.63,0.4174371451743714,0.09,0.2225568591518932,2021-08-18,15,1629244800000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.1999411764705882,0.18,0.0221108319357026,2021-08-18,6,1629244800000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.34,0.34,0.0,2021-08-20,1,1629417600000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.19132963988919666,0.15,0.03898717737923585,2021-08-20,5,1629417600000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.16,0.12155801104972377,0.09,0.021189620100417077,2021-08-21,10,1629504000000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.44,0.24113636363636362,0.15,0.0723118247591635,2021-08-21,10,1629504000000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.98,0.6937217391304348,0.39,0.12666842104048232,2021-08-24,30,1629763200000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.74,0.5480841121495327,0.21,0.16155373525548672,2021-08-24,16,1629763200000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.51,0.22290983606557382,0.11,0.14031710119899465,2021-08-25,9,1629849600000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.6900000000000001,0.5116970546984573,0.25,0.16205226780270607,2021-08-25,8,1629849600000,2021,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.2336431226765799,0.21,0.014142135623731154,2021-09-02,3,1630540800000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.44,0.23900432900432902,0.1,0.135531361684298,2021-09-03,4,1630627200000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.66,0.4388282504012842,0.23,0.15425925699077836,2021-09-03,7,1630627200000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.17,0.10454545454545455,0.09,0.04000000000000001,2021-09-04,2,1630713600000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.74,0.40758611552729207,0.08,0.206650238295663,2021-09-06,36,1630886400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.71,0.4016612377850163,0.11,0.20724530702515448,2021-09-06,9,1630886400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.63,0.1951841359773371,0.05,0.2659323222175146,2021-09-07,5,1630972800000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.65,0.5307397959183673,0.13,0.19181153945127147,2021-09-07,6,1630972800000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.19,0.15572934973637959,0.13,0.01916629694999815,2021-09-09,7,1631145600000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.18,0.15015873015873013,0.05,0.051659945799429535,2021-09-10,4,1631232000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.29,0.2646089049338147,0.22,0.026434171674156286,2021-09-10,9,1631232000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.31,0.289920424403183,0.25,0.021650635094611057,2021-09-11,4,1631318400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.58,0.58,0.58,0.0,2021-09-12,1,1631404800000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.28,0.2519868637110016,0.24,0.01549193338482989,2021-09-13,5,1631491200000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.6900000000000001,0.5480037429819089,0.35000000000000003,0.12061186600920468,2021-09-15,12,1631664000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.86,0.7767099567099568,0.2,0.2455687276507329,2021-09-16,5,1631750400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.44,0.3655319148936171,0.13,0.10656244908763866,2021-09-18,6,1631923200000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.9500000000000001,0.8356338028169016,0.76,0.07413501197140158,2021-09-19,5,1632009600000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.39,0.3326327944572748,0.3,0.03858612300930078,2021-09-20,3,1632096000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.5,0.5,0.5,0.0,2021-09-20,1,1632096000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.56,0.4270412371134021,0.15,0.17064872590887106,2021-09-24,9,1632441600000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.45,0.3231277533039648,0.14,0.13154466921924288,2021-09-25,5,1632528000000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.14,0.11918032786885245,0.11,0.012472191289246527,2021-09-26,3,1632614400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.31,0.25848854961832063,0.21,0.038861344310672785,2021-09-26,7,1632614400000,2021,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.72,0.6544210526315789,0.51,0.0630476010645934,2022-06-01,8,1654041600000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.8200000000000001,0.8200000000000001,0.8200000000000001,0.0,2022-06-06,1,1654473600000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.78,0.5968690958164644,0.36,0.12424316333852609,2022-06-07,11,1654560000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.77,0.6001792382374908,0.35000000000000003,0.14446020213193664,2022-06-07,12,1654560000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.6900000000000001,0.5717777777777778,0.5700000000000001,0.0565685424949233,2022-06-10,3,1654819200000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.8,0.6159758771929824,0.15,0.23309803490709866,2022-06-11,7,1654905600000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.89,0.5298722478934493,0.19,0.2253570555122153,2022-06-12,36,1654992000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.97,0.7315399515738498,0.63,0.09310925482106107,2022-06-12,15,1654992000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.41000000000000003,0.34747368421052627,0.3,0.055,2022-06-19,2,1655596800000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.59,0.41863793103448277,0.32,0.10629185850136151,2022-06-20,7,1655683200000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.61,0.61,0.61,0.0,2022-06-20,1,1655683200000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.25,0.25,0.25,0.0,2022-06-22,1,1655856000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.79,0.6588510638297872,0.55,0.06703040199971644,2022-06-25,19,1656115200000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.72,0.6144711538461539,0.41000000000000003,0.10740361814241962,2022-06-25,11,1656115200000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.81,0.7474074074074075,0.43,0.12162956055170185,2022-06-26,16,1656201600000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.7000000000000001,0.6469422572178479,0.4,0.09559694299612381,2022-06-26,7,1656201600000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.47000000000000003,0.42007812499999997,0.38,0.03544009029333856,2022-06-27,5,1656288000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.38,0.31298701298701304,0.3,0.037712361663282665,2022-06-27,3,1656288000000,2022,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.45,0.45,0.45,0.0,2022-07-01,1,1656633600000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.26,0.26,0.26,0.0,2022-07-02,1,1656720000000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.35000000000000003,0.2275513307984791,0.2,0.04214261501141069,2022-07-05,15,1656979200000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.61,0.41698979591836743,0.16,0.19025224930955986,2022-07-06,7,1657065600000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.36,0.36,0.36,0.0,2022-07-08,1,1657238400000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.42,0.3952985074626865,0.3,0.04815340071064593,2022-07-11,4,1657497600000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.31,0.2541891891891892,0.16,0.06480740698407868,2022-07-11,3,1657497600000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.77,0.6010337972166998,0.39,0.1523154621172781,2022-07-12,5,1657584000000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.63,0.5485807291666666,0.28,0.12441864811996625,2022-07-12,5,1657584000000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.25487179487179484,0.25,0.009428090415821096,2022-07-13,3,1657670400000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.19,0.17543396226415098,0.17,0.008164965809277377,2022-07-14,3,1657756800000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.22,0.22,0.22,0.0,2022-07-15,1,1657843200000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.13,0.12077519379844961,0.12,0.005000000000000071,2022-07-18,2,1658102400000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.47000000000000003,0.3944742729306488,0.36,0.04437059837324733,2022-07-18,4,1658102400000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.12,0.10130718954248367,0.1,0.010000000000000056,2022-07-20,2,1658275200000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.49,0.38396593673965934,0.15,0.14686303142724502,2022-07-20,4,1658275200000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.2,0.17052631578947364,0.16,0.014696938456699053,2022-07-22,5,1658448000000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.11,0.11,0.11,0.0,2022-07-23,1,1658534400000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.4,0.4,0.4,0.0,2022-07-29,1,1659052800000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.38,0.2391322314049587,0.17,0.08499999999999998,2022-07-31,4,1659225600000,2022,7,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.6,0.6,0.6,0.0,2022-08-02,1,1659398400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.37,0.29390625,0.18,0.0804155872120988,2022-08-04,3,1659571200000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.25,0.2305970149253731,0.15,0.049999999999999885,2022-08-05,2,1659657600000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.16514619883040935,0.13,0.051126205500593304,2022-08-06,6,1659744000000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.68,0.4032335329341318,0.22,0.16740516657474577,2022-08-06,7,1659744000000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.3019117647058824,0.13,0.10500000000000004,2022-08-07,2,1659830400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.1,0.09410344827586206,0.09,0.005000000000000071,2022-08-08,2,1659916800000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.49,0.488974358974359,0.45,0.020000000000000285,2022-08-08,2,1659916800000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.47000000000000003,0.4675,0.43,0.020000000000000285,2022-08-09,2,1660003200000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.12,0.10287769784172664,0.1,0.009428090415820729,2022-08-10,3,1660089600000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.55,0.4600000000000001,0.41000000000000003,0.06999999999999991,2022-08-11,2,1660176000000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.29,0.29,0.29,0.0,2022-08-12,1,1660262400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.46,0.46,0.46,0.0,2022-08-12,2,1660262400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.71,0.6084615384615385,0.33,0.13833293172632466,2022-08-13,5,1660348800000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.48,0.43695876288659796,0.43,0.025000000000000844,2022-08-14,2,1660435200000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.5700000000000001,0.5700000000000001,0.5700000000000001,0.0,2022-08-15,2,1660521600000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.39,0.38981308411214954,0.38,0.004999999999999724,2022-08-17,2,1660694400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.47000000000000003,0.44320000000000004,0.21,0.12027745701779136,2022-08-18,3,1660780800000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.44,0.44,0.44,0.0,2022-08-22,1,1661126400000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.08,0.07144927536231886,0.07,0.004330127018922055,2022-08-24,4,1661299200000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.58,0.44682242990654203,0.39,0.09500000000000003,2022-08-25,2,1661385600000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.3,0.24964765100671144,0.15,0.061101009266077755,2022-08-28,6,1661644800000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.27,0.27,0.0,2022-08-29,1,1661731200000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.24,0.2181737588652482,0.19,0.023151673805580277,2022-08-30,5,1661817600000,2022,8,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.42,0.26877948717948724,0.17,0.08371578903249582,2022-09-01,12,1661990400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.27,0.27,0.27,0.0,2022-09-01,2,1661990400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.33,0.33,0.33,0.0,2022-09-02,1,1662076800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.44,0.4204347826086957,0.41000000000000003,0.014999999999999174,2022-09-03,2,1662163200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.18,0.16075117370892023,0.13,0.024999999999999942,2022-09-04,2,1662249600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.14,0.14,0.14,0.0,2022-09-04,1,1662249600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.36,0.21929674099485422,0.16,0.07125693664765678,2022-09-05,7,1662336000000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.09,0.08299065420560749,0.06,0.014999999999999984,2022-09-06,2,1662422400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.3,0.296045197740113,0.29,0.004999999999999724,2022-09-06,2,1662422400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.67,0.2401826484018265,0.05,0.20426698215815492,2022-09-07,6,1662508800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.74,0.3845850914205345,0.13,0.1783069246411926,2022-09-09,16,1662681600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.63,0.2406286836935167,0.13,0.1762632973707233,2022-09-09,8,1662681600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.4,0.2054358974358974,0.14,0.10144785195688794,2022-09-10,6,1662768000000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.37,0.2437048192771084,0.07,0.0746287105907938,2022-09-11,18,1662854400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.3322009569377991,0.32,0.010000000000000142,2022-09-11,2,1662854400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.51,0.23914893617021277,0.17,0.15577761927397227,2022-09-12,3,1662940800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.5,0.47162368672397315,0.29,0.0836807572611673,2022-09-13,9,1663027200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.8,0.5072581873571974,0.05,0.19775268000454418,2022-09-17,21,1663372800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.73,0.4161919005982511,0.12,0.18304567714399753,2022-09-17,39,1663372800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.74,0.48734388009991675,0.07,0.21875316968113148,2022-09-18,27,1663459200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.87,0.5910132575757577,0.14,0.25374384228981783,2022-09-18,16,1663459200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.79,0.5424072476272649,0.31,0.1363155393865288,2022-09-20,29,1663632000000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.81,0.5660572760572762,0.29,0.13898081402361487,2022-09-20,30,1663632000000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.84,0.6624653641207816,0.31,0.15359091813100567,2022-09-21,23,1663718400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.9,0.6277566137566138,0.27,0.21040231890943872,2022-09-21,9,1663718400000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.54,0.370567081604426,0.1,0.16307003628715447,2022-09-22,7,1663804800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.84,0.5368172312839817,0.07,0.19419412282744375,2022-09-24,19,1663977600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.78,0.3995103957075788,0.07,0.17861690849412887,2022-09-24,25,1663977600000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.34,0.32022346368715077,0.28,0.024494897427831567,2022-09-25,3,1664064000000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.16,0.11802047781569967,0.07,0.03655133376499411,2022-09-27,5,1664236800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.17,0.0962015503875969,0.09,0.04000000000000001,2022-09-27,2,1664236800000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.51,0.37745591939546597,0.11,0.1880658129485527,2022-09-28,4,1664323200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.23,0.21075569358178056,0.17,0.018807418968706597,2022-09-28,11,1664323200000,2022,9,Fall,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.8,0.3585449957947856,0.15,0.2193322426207812,2023-06-02,14,1685664000000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.67,0.67,0.67,0.0,2023-06-02,1,1685664000000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.5,0.41622950819672133,0.27,0.09392668535736899,2023-06-03,3,1685750400000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.21,0.1289655172413793,0.12,0.035619517121937505,2023-06-04,4,1685836800000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.53,0.4885365853658537,0.19,0.1700000000000001,2023-06-04,2,1685836800000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.6,0.45873417721518983,0.33,0.11224972160321815,2023-06-05,3,1685923200000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.14,0.12241379310344827,0.12,0.008291561975888461,2023-06-06,4,1686009600000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.21,0.21,0.21,0.0,2023-06-08,1,1686182400000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.48,0.48,0.48,0.0,2023-06-11,1,1686441600000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.56,0.45252100840336135,0.37,0.0778888096369859,2023-06-12,3,1686528000000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
0.61,0.61,0.61,0.0,2023-06-12,1,1686528000000,2023,6,Summer,True,cqa0f0123456,"Advanced QA, cqa0f0123456 level"
