albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season,elevation,glacier_median_elevation,glacier_min_elevation,glacier_max_elevation
0.19,0.14306053811659192,0.09,0.02619584360585132,2022-09-03,15,1662163200000,2022,9,Automne,2839.584609235168,2482.6954482512174,2046,3298
0.4,0.14619718309859153,0.08,0.12214233500306108,2022-09-04,4,1662249600000,2022,9,Automne,2162.81043886661,2482.6954482512174,2046,3298
0.58,0.37935304990757857,0.1,0.19241159586215748,2022-09-04,6,1662249600000,2022,9,Automne,2702.1282163648216,2482.6954482512174,2046,3298
0.36,0.24135198135198133,0.16,0.06814690014960331,2022-09-05,10,1662336000000,2022,9,Automne,2373.2369003331255,2482.6954482512174,2046,3298
0.18,0.11271540469973888,0.06,0.041472882706655397,2022-09-06,5,1662422400000,2022,9,Automne,2489.6398000749105,2482.6954482512174,2046,3298
0.3,0.24991803278688526,0.12,0.08514693182963193,2022-09-06,4,1662422400000,2022,9,Automne,2232.698620362974,2482.6954482512174,2046,3298
0.78,0.24747747747747753,0.05,0.2661057024904938,2022-09-07,7,1662508800000,2022,9,Automne,2189.6580189131755,2482.6954482512174,2046,3298
0.74,0.3845850914205345,0.13,0.1783069246411926,2022-09-09,16,1662681600000,2022,9,Automne,2885.372747868069,2482.6954482512174,2046,3298
0.63,0.24621451104100953,0.11,0.1643083145255353,2022-09-09,12,1662681600000,2022,9,Automne,2902.7576518612386,2482.6954482512174,2046,3298
0.4,0.2053355155482815,0.14,0.08209750300709531,2022-09-10,10,1662768000000,2022,9,Automne,2879.7532350623956,2482.6954482512174,2046,3298
0.42,0.13346774193548386,0.06,0.08808951875001622,2022-09-10,13,1662768000000,2022,9,Automne,2847.3443885698653,2482.6954482512174,2046,3298
0.37,0.22704972375690607,0.07,0.06872141686617554,2022-09-11,26,1662854400000,2022,9,Automne,2127.2083999874963,2482.6954482512174,2046,3298
0.45,0.36137019230769235,0.32,0.03666060555964627,2022-09-11,10,1662854400000,2022,9,Automne,2217.9477225765163,2482.6954482512174,2046,3298
0.51,0.16948176583493285,0.06,0.10224115823810795,2022-09-12,13,1662940800000,2022,9,Automne,2191.639023880931,2482.6954482512174,2046,3298
0.23,0.1580868167202572,0.05,0.07449147328276401,2022-09-12,14,1662940800000,2022,9,Automne,2462.805382020305,2482.6954482512174,2046,3298
0.5,0.43328542780748663,0.29,0.061382928360740246,2022-09-13,23,1663027200000,2022,9,Automne,2856.442781919538,2482.6954482512174,2046,3298
0.35000000000000003,0.3075066548358472,0.26,0.023786894007638924,2022-09-16,14,1663286400000,2022,9,Automne,2803.263943126064,2482.6954482512174,2046,3298
0.8,0.48311705249429415,0.05,0.1919583288112294,2022-09-17,25,1663372800000,2022,9,Automne,2643.33525624608,2482.6954482512174,2046,3298
0.73,0.4121318879855465,0.12,0.18371181166217898,2022-09-17,41,1663372800000,2022,9,Automne,2886.8765264320587,2482.6954482512174,2046,3298
0.74,0.48734388009991675,0.07,0.21875316968113148,2022-09-18,27,1663459200000,2022,9,Automne,2894.2718654719965,2482.6954482512174,2046,3298
0.87,0.509733727810651,0.14,0.26825547524701154,2022-09-18,20,1663459200000,2022,9,Automne,2233.3492440996247,2482.6954482512174,2046,3298
0.81,0.5660572760572762,0.29,0.13898081402361487,2022-09-20,30,1663632000000,2022,9,Automne,2877.854202083452,2482.6954482512174,2046,3298
0.79,0.5312749999999999,0.18,0.15087673021749867,2022-09-20,31,1663632000000,2022,9,Automne,2196.912016429849,2482.6954482512174,2046,3298
0.84,0.6013062840178129,0.28,0.1625538847031925,2022-09-21,36,1663718400000,2022,9,Automne,2218.5999698736696,2482.6954482512174,2046,3298
0.9,0.5592274211099021,0.27,0.22644811767820036,2022-09-21,20,1663718400000,2022,9,Automne,2241.4752332137705,2482.6954482512174,2046,3298
0.54,0.3069867211440245,0.1,0.1669497595752154,2022-09-22,12,1663804800000,2022,9,Automne,2875.4592951209547,2482.6954482512174,2046,3298
0.38,0.3121481481481481,0.23,0.040635448433867065,2022-09-22,11,1663804800000,2022,9,Automne,2867.5022487148144,2482.6954482512174,2046,3298
0.84,0.5219438877755511,0.07,0.20507071950914904,2022-09-24,20,1663977600000,2022,9,Automne,2190.1912958230073,2482.6954482512174,2046,3298
0.78,0.3899547803617571,0.07,0.18524443496599577,2022-09-24,27,1663977600000,2022,9,Automne,2170.779438271492,2482.6954482512174,2046,3298
0.34,0.30005050505050507,0.11,0.0891627725006351,2022-09-25,4,1664064000000,2022,9,Automne,2413.3313402505723,2482.6954482512174,2046,3298
0.26,0.2495729537366548,0.19,0.03091206165165259,2022-09-26,3,1664150400000,2022,9,Automne,2274.887956010391,2482.6954482512174,2046,3298
0.16,0.11802047781569967,0.07,0.03655133376499411,2022-09-27,5,1664236800000,2022,9,Automne,2727.0873257038556,2482.6954482512174,2046,3298
0.43,0.1459322033898305,0.06,0.10599970518826929,2022-09-27,8,1664236800000,2022,9,Automne,2177.375190683021,2482.6954482512174,2046,3298
0.58,0.268704181724316,0.11,0.14427392691125646,2022-09-28,21,1664323200000,2022,9,Automne,2182.9069161205794,2482.6954482512174,2046,3298
0.23,0.20265666372462487,0.14,0.030739045022396293,2022-09-28,15,1664323200000,2022,9,Automne,2829.8782682724777,2482.6954482512174,2046,3298
0.8,0.3115551425030979,0.14,0.20525289279325645,2023-06-02,20,1685664000000,2023,6,Été,2222.798078282381,2482.6954482512174,2046,3298
0.67,0.3500482703137571,0.13,0.18393620076417014,2023-06-02,17,1685664000000,2023,6,Été,2223.6397256602254,2482.6954482512174,2046,3298
0.5,0.2528293135435992,0.18,0.07448090254750289,2023-06-03,17,1685750400000,2023,6,Été,2450.4806482143454,2482.6954482512174,2046,3298
0.6900000000000001,0.342819683908046,0.21,0.12541512700481028,2023-06-03,28,1685750400000,2023,6,Été,2153.335627163349,2482.6954482512174,2046,3298
0.22,0.13978305785123968,0.11,0.032395829915567366,2023-06-04,14,1685836800000,2023,6,Été,2408.7483042078543,2482.6954482512174,2046,3298
0.53,0.19878661087866112,0.14,0.08872023600519001,2023-06-04,17,1685836800000,2023,6,Été,2591.976931375747,2482.6954482512174,2046,3298
0.6,0.2886191393705845,0.21,0.08598110257492621,2023-06-05,20,1685923200000,2023,6,Été,2691.558638799047,2482.6954482512174,2046,3298
0.27,0.2368501529051988,0.19,0.025968830649246835,2023-06-05,11,1685923200000,2023,6,Été,2848.5724718487245,2482.6954482512174,2046,3298
0.24,0.1996660305343511,0.14,0.026954231805876208,2023-06-06,14,1686009600000,2023,6,Été,2210.4289206723515,2482.6954482512174,2046,3298
0.21,0.15552605703048178,0.11,0.03750510169378602,2023-06-06,14,1686009600000,2023,6,Été,2179.710111338047,2482.6954482512174,2046,3298
0.21,0.14667403314917124,0.1,0.03332782323604244,2023-06-07,11,1686096000000,2023,6,Été,2821.13411883687,2482.6954482512174,2046,3298
0.53,0.29931961120640366,0.16,0.10107135846091013,2023-06-07,21,1686096000000,2023,6,Été,2204.826617231687,2482.6954482512174,2046,3298
0.29,0.1914639175257732,0.07,0.05463942832815585,2023-06-08,17,1686182400000,2023,6,Été,2741.4395224395266,2482.6954482512174,2046,3298
0.36,0.21405809128630704,0.1,0.06374725022585173,2023-06-08,19,1686182400000,2023,6,Été,2219.683015797067,2482.6954482512174,2046,3298
0.63,0.18324474660074166,0.11,0.13349989596333858,2023-06-09,21,1686268800000,2023,6,Été,2625.907448404278,2482.6954482512174,2046,3298
0.32,0.2472043010752688,0.21,0.04264680527307988,2023-06-09,4,1686268800000,2023,6,Été,2440.295971469575,2482.6954482512174,2046,3298
0.48,0.21703632887189298,0.1,0.0998198377077423,2023-06-11,10,1686441600000,2023,6,Été,2263.740147330911,2482.6954482512174,2046,3298
0.56,0.2705510534846029,0.17,0.08833901017294946,2023-06-12,23,1686528000000,2023,6,Été,2937.072159706913,2482.6954482512174,2046,3298
0.61,0.2694330633635064,0.16,0.11687487047999849,2023-06-12,23,1686528000000,2023,6,Été,2174.02692594453,2482.6954482512174,2046,3298
0.23,0.19837535014005606,0.18,0.018708286933869417,2023-06-13,4,1686614400000,2023,6,Été,2786.0846356649977,2482.6954482512174,2046,3298
0.75,0.6064469696969698,0.33,0.0993608382476991,2023-06-22,19,1687392000000,2023,6,Été,2859.3984557204885,2482.6954482512174,2046,3298
0.54,0.47340314136125666,0.39,0.05606915373001476,2023-06-22,8,1687392000000,2023,6,Été,2195.753077900679,2482.6954482512174,2046,3298
0.55,0.374177559912854,0.22,0.09202287691950953,2023-06-24,18,1687564800000,2023,6,Été,2877.780611815928,2482.6954482512174,2046,3298
0.64,0.3813825757575758,0.15,0.15993922456844523,2023-06-25,6,1687651200000,2023,6,Été,2173.6804181205734,2482.6954482512174,2046,3298
0.32,0.28221374045801534,0.23,0.03354101966249686,2023-06-26,4,1687737600000,2023,6,Été,2500.977271988542,2482.6954482512174,2046,3298
0.54,0.3954456369575362,0.22,0.12635663813191608,2023-06-27,20,1687824000000,2023,6,Été,2212.680796245556,2482.6954482512174,2046,3298
0.52,0.39138519924098675,0.16,0.1478140033685466,2023-06-27,7,1687824000000,2023,6,Été,2367.6378489611398,2482.6954482512174,2046,3298
0.21,0.15909909909909906,0.1,0.0329051667675459,2023-06-28,20,1687910400000,2023,6,Été,2878.874817422784,2482.6954482512174,2046,3298
0.52,0.23647855530474043,0.14,0.11102490987271685,2023-06-28,14,1687910400000,2023,6,Été,2851.4405127169057,2482.6954482512174,2046,3298
0.63,0.33839579224194616,0.11,0.17712852744675836,2023-06-30,19,1688083200000,2023,6,Été,2824.829363896497,2482.6954482512174,2046,3298
0.17,0.1154131054131054,0.06,0.03935019059674302,2023-06-30,8,1688083200000,2023,6,Été,2680.9377130049133,2482.6954482512174,2046,3298
0.26,0.2521189591078067,0.25,0.004714045207910057,2023-07-01,3,1688169600000,2023,7,Été,2215.4430316157864,2482.6954482512174,2046,3298
0.64,0.3629607664233576,0.18,0.15381566649486408,2023-07-04,27,1688428800000,2023,7,Été,2140.631190903735,2482.6954482512174,2046,3298
0.42,0.2476659678546471,0.12,0.08620469824783326,2023-07-05,16,1688515200000,2023,7,Été,2212.1351233598107,2482.6954482512174,2046,3298
0.5,0.22725440806045338,0.18,0.11338234234463294,2023-07-05,6,1688515200000,2023,7,Été,2861.1571436158256,2482.6954482512174,2046,3298
0.35000000000000003,0.17955744680851063,0.05,0.07961520110452257,2023-07-07,18,1688688000000,2023,7,Été,2834.904925773202,2482.6954482512174,2046,3298
0.3,0.2114285714285714,0.13,0.04930770730829015,2023-07-07,16,1688688000000,2023,7,Été,2890.595957212499,2482.6954482512174,2046,3298
0.27,0.09633744855967079,0.05,0.09805044053388483,2023-07-08,6,1688774400000,2023,7,Été,2876.478770190916,2482.6954482512174,2046,3298
0.58,0.31131532172058296,0.19,0.11919468182759216,2023-07-08,29,1688774400000,2023,7,Été,2443.627244813041,2482.6954482512174,2046,3298
0.18,0.13519927536231882,0.09,0.021483446221182798,2023-07-09,13,1688860800000,2023,7,Été,2197.2594055578043,2482.6954482512174,2046,3298
0.29,0.19611864406779658,0.16,0.037702577829638956,2023-07-09,16,1688860800000,2023,7,Été,2828.1116112034333,2482.6954482512174,2046,3298
0.19,0.11732912723449,0.1,0.026562295750848557,2023-07-10,12,1688947200000,2023,7,Été,2460.159541759916,2482.6954482512174,2046,3298
0.52,0.2605067567567568,0.15,0.10584317539538293,2023-07-10,18,1688947200000,2023,7,Été,2201.225360933107,2482.6954482512174,2046,3298
0.37,0.15363494539781591,0.09,0.07620112578071234,2023-07-12,11,1689120000000,2023,7,Été,2218.539454291454,2482.6954482512174,2046,3298
0.41000000000000003,0.22673699015471163,0.11,0.07296489178040322,2023-07-12,17,1689120000000,2023,7,Été,2176.9659478903277,2482.6954482512174,2046,3298
0.51,0.35059732958538303,0.26,0.07785242449660758,2023-07-13,40,1689206400000,2023,7,Été,2196.61663839759,2482.6954482512174,2046,3298
0.56,0.3459100877192982,0.25,0.08813440570735023,2023-07-13,35,1689206400000,2023,7,Été,2830.007351685745,2482.6954482512174,2046,3298
0.39,0.27796173657100814,0.18,0.07652613932506988,2023-07-14,16,1689292800000,2023,7,Été,2844.202353043306,2482.6954482512174,2046,3298
0.31,0.25530931871574003,0.09,0.07075395712594168,2023-07-14,14,1689292800000,2023,7,Été,2224.1550781070096,2482.6954482512174,2046,3298
0.53,0.2586076867295141,0.19,0.10100727268767562,2023-07-15,18,1689379200000,2023,7,Été,2189.6321160266,2482.6954482512174,2046,3298
0.44,0.2871909385113268,0.17,0.09283722313813568,2023-07-15,16,1689379200000,2023,7,Été,2180.020448793941,2482.6954482512174,2046,3298
0.26,0.1900566037735849,0.13,0.03040542379113252,2023-07-16,14,1689465600000,2023,7,Été,2833.7315144787844,2482.6954482512174,2046,3298
0.22,0.16872187218721868,0.09,0.030749993986625833,2023-07-16,13,1689465600000,2023,7,Été,2842.8933911536296,2482.6954482512174,2046,3298
0.36,0.36,0.36,0.0,2023-07-18,1,1689638400000,2023,7,Été,2249.8302459361157,2482.6954482512174,2046,3298
0.45,0.42420520231213876,0.41000000000000003,0.017853571071357308,2023-07-18,4,1689638400000,2023,7,Été,2903.748729870317,2482.6954482512174,2046,3298
0.16,0.10907360406091372,0.05,0.03785575057028538,2023-07-19,11,1689724800000,2023,7,Été,2863.2751003510807,2482.6954482512174,2046,3298
0.25,0.16915725456125108,0.12,0.035418044409911864,2023-07-19,13,1689724800000,2023,7,Été,2815.162574651638,2482.6954482512174,2046,3298
0.15,0.10545893719806763,0.05,0.0357770876399966,2023-07-20,5,1689811200000,2023,7,Été,2476.4579389691758,2482.6954482512174,2046,3298
0.51,0.290613854595336,0.12,0.10333206081802201,2023-07-20,26,1689811200000,2023,7,Été,2835.3786084081958,2482.6954482512174,2046,3298
0.31,0.26429602888086645,0.23,0.029580398915498095,2023-07-21,4,1689897600000,2023,7,Été,2169.813693284846,2482.6954482512174,2046,3298
0.22,0.1776791277258567,0.1,0.054210474174315,2023-07-22,7,1689984000000,2023,7,Été,2841.291352372179,2482.6954482512174,2046,3298
0.16,0.12748837209302327,0.09,0.022563042992710693,2023-07-22,11,1689984000000,2023,7,Été,2887.1574367605626,2482.6954482512174,2046,3298
0.45,0.3042171717171717,0.19,0.08061156773113258,2023-07-23,13,1690070400000,2023,7,Été,2856.8987739254285,2482.6954482512174,2046,3298
0.29,0.13637795275590553,0.08,0.05106504566617848,2023-07-23,12,1690070400000,2023,7,Été,2764.8450642674557,2482.6954482512174,2046,3298
0.28,0.1339136302294197,0.05,0.05858411700650699,2023-07-24,9,1690156800000,2023,7,Été,2156.0448079920893,2482.6954482512174,2046,3298
0.27,0.12684791174152876,0.07,0.05606915373001452,2023-07-24,16,1690156800000,2023,7,Été,2803.263943126064,2482.6954482512174,2046,3298
0.19,0.1508478260869565,0.09,0.030101867865293556,2023-07-25,7,1690243200000,2023,7,Été,2849.6234701559097,2482.6954482512174,2046,3298
0.27,0.21333333333333332,0.1,0.04603293540356184,2023-07-25,17,1690243200000,2023,7,Été,2208.3684458121493,2482.6954482512174,2046,3298
0.19,0.1382415902140673,0.06,0.0445112345369121,2023-07-29,16,1690588800000,2023,7,Été,2803.263943126064,2482.6954482512174,2046,3298
0.46,0.2542332506203474,0.16,0.08892958492189293,2023-07-29,22,1690588800000,2023,7,Été,2854.596588590847,2482.6954482512174,2046,3298
0.43,0.32284360189573463,0.3,0.05557777333511016,2023-07-30,3,1690675200000,2023,7,Été,2317.813648169965,2482.6954482512174,2046,3298
0.27,0.16638888888888886,0.11,0.053030603409344595,2023-07-30,7,1690675200000,2023,7,Été,2820.659861591053,2482.6954482512174,2046,3298
0.39,0.21297932330827068,0.12,0.07854139036202505,2023-07-31,16,1690761600000,2023,7,Été,2897.4048941502674,2482.6954482512174,2046,3298
0.41000000000000003,0.22523255813953486,0.14,0.11849395059044414,2023-07-31,7,1690761600000,2023,7,Été,2677.5058639708895,2482.6954482512174,2046,3298
0.18,0.12899043570669505,0.05,0.0579885046079537,2023-08-01,15,1690848000000,2023,8,Été,2867.6214590154627,2482.6954482512174,2046,3298
0.34,0.17348907766990299,0.12,0.07139258243295507,2023-08-01,22,1690848000000,2023,8,Été,2120.5858524025316,2482.6954482512174,2046,3298
0.42,0.17747191011235952,0.06,0.08706064297692473,2023-08-02,15,1690934400000,2023,8,Été,2777.8509350355325,2482.6954482512174,2046,3298
0.36,0.15292582417582423,0.07,0.07199632681172119,2023-08-02,11,1690934400000,2023,8,Été,2837.100577279922,2482.6954482512174,2046,3298
0.45,0.24134770889487872,0.17,0.06828994119233758,2023-08-03,23,1691020800000,2023,8,Été,2866.9360159336443,2482.6954482512174,2046,3298
0.22,0.13448847926267282,0.06,0.041931160516043675,2023-08-03,15,1691020800000,2023,8,Été,2293.8083197260894,2482.6954482512174,2046,3298
0.2,0.1392794547224927,0.05,0.03220628662170154,2023-08-04,14,1691107200000,2023,8,Été,2836.7174226542165,2482.6954482512174,2046,3298
0.42,0.23441588785046724,0.13,0.0771105164425174,2023-08-04,21,1691107200000,2023,8,Été,2194.923413822762,2482.6954482512174,2046,3298
0.35000000000000003,0.13154362416107382,0.06,0.07636817901084261,2023-08-05,9,1691193600000,2023,8,Été,2169.994262612978,2482.6954482512174,2046,3298
0.5,0.2304817204301075,0.15,0.08560934528426216,2023-08-05,25,1691193600000,2023,8,Été,2137.00836469668,2482.6954482512174,2046,3298
0.17,0.137629179331307,0.13,0.013564659966250567,2023-08-06,5,1691280000000,2023,8,Été,2144.5664147731673,2482.6954482512174,2046,3298
0.17,0.13822200392927309,0.06,0.0258351624980718,2023-08-06,13,1691280000000,2023,8,Été,2120.0890329605613,2482.6954482512174,2046,3298
0.18,0.11207804878048777,0.05,0.03864367132317172,2023-08-07,15,1691366400000,2023,8,Été,2568.910863400628,2482.6954482512174,2046,3298
0.32,0.18029345372460498,0.11,0.051091884119078834,2023-08-07,17,1691366400000,2023,8,Été,2261.131046309702,2482.6954482512174,2046,3298
0.35000000000000003,0.2822222222222222,0.2,0.06794115100585219,2023-08-10,5,1691625600000,2023,8,Été,2845.665304389796,2482.6954482512174,2046,3298
0.35000000000000003,0.325578231292517,0.32,0.0129903810567664,2023-08-10,4,1691625600000,2023,8,Été,2860.2003017410725,2482.6954482512174,2046,3298
0.48,0.28299263351749543,0.19,0.08337915406942746,2023-08-12,12,1691798400000,2023,8,Été,2224.831944378446,2482.6954482512174,2046,3298
0.27,0.2228318584070797,0.14,0.065,2023-08-12,2,1691798400000,2023,8,Été,2862.75380515849,2482.6954482512174,2046,3298
0.14,0.12384332925336597,0.12,0.008164965809277,2023-08-13,9,1691884800000,2023,8,Été,2847.4594188593405,2482.6954482512174,2046,3298
0.19,0.1121521739130435,0.08,0.03427827300200516,2023-08-13,12,1691884800000,2023,8,Été,2858.0208402947915,2482.6954482512174,2046,3298
0.39,0.17480855855855856,0.08,0.08031960949495139,2023-08-14,11,1691971200000,2023,8,Été,2151.3194263371784,2482.6954482512174,2046,3298
0.33,0.1671964956195244,0.07,0.08803759017573473,2023-08-14,9,1691971200000,2023,8,Été,2850.7035058890106,2482.6954482512174,2046,3298
0.15,0.13400310318076025,0.11,0.014456291882775666,2023-08-15,16,1692057600000,2023,8,Été,2224.346154327949,2482.6954482512174,2046,3298
0.39,0.23387362637362635,0.15,0.07390193397249732,2023-08-16,19,1692144000000,2023,8,Été,2543.0477461446876,2482.6954482512174,2046,3298
0.31,0.14216106014271154,0.09,0.050128723192286506,2023-08-16,15,1692144000000,2023,8,Été,2208.635431070809,2482.6954482512174,2046,3298
0.91,0.32144791666666667,0.18,0.1511355880444277,2023-08-17,23,1692230400000,2023,8,Été,2184.5243334021998,2482.6954482512174,2046,3298
0.21,0.17325255102040818,0.05,0.05015974481593777,2023-08-17,10,1692230400000,2023,8,Été,2851.2605060063793,2482.6954482512174,2046,3298
0.64,0.4420698101653399,0.17,0.17652540564056246,2023-08-19,19,1692403200000,2023,8,Été,2235.1359031638003,2482.6954482512174,2046,3298
0.64,0.5210373443983404,0.13,0.15326764897466844,2023-08-19,12,1692403200000,2023,8,Été,2385.2493671612597,2482.6954482512174,2046,3298
0.39,0.20605714285714288,0.06,0.05772717127882557,2023-08-20,21,1692489600000,2023,8,Été,2835.8116695553817,2482.6954482512174,2046,3298
0.44,0.24427429533024825,0.15,0.09042376125381286,2023-08-20,29,1692489600000,2023,8,Été,2820.5717535034305,2482.6954482512174,2046,3298
0.38,0.21096385542168672,0.13,0.06521549834579052,2023-08-21,21,1692576000000,2023,8,Été,2866.59431542002,2482.6954482512174,2046,3298
0.35000000000000003,0.17375339981867635,0.13,0.05865151319446061,2023-08-21,15,1692576000000,2023,8,Été,2158.4037130929905,2482.6954482512174,2046,3298
0.6,0.29652549697493524,0.18,0.12896951614499666,2023-08-23,13,1692748800000,2023,8,Été,2319.2716598633074,2482.6954482512174,2046,3298
0.48,0.48,0.48,0.0,2023-08-23,1,1692748800000,2023,8,Été,2803.263943126064,2482.6954482512174,2046,3298
0.44,0.22213503109268581,0.06,0.11568823150808948,2023-08-25,31,1692921600000,2023,8,Été,2199.4915036704983,2482.6954482512174,2046,3298
0.17,0.14619858156028367,0.11,0.020548046676563174,2023-08-25,9,1692921600000,2023,8,Été,2169.208322202242,2482.6954482512174,2046,3298
0.38,0.20313829787234045,0.13,0.07950330573799246,2023-08-26,19,1693008000000,2023,8,Été,2351.9804699161955,2482.6954482512174,2046,3298
0.34,0.17941888619854723,0.13,0.05828116518118035,2023-08-26,11,1693008000000,2023,8,Été,2141.868187201764,2482.6954482512174,2046,3298
0.17,0.102209026128266,0.08,0.03237958461747161,2023-08-27,8,1693094400000,2023,8,Été,2875.9632092304532,2482.6954482512174,2046,3298
0.18,0.1368618266978923,0.1,0.02913760456866683,2023-08-27,10,1693094400000,2023,8,Été,2779.1580592487453,2482.6954482512174,2046,3298
0.45,0.24565978736710442,0.15,0.07618749994186899,2023-08-28,21,1693180800000,2023,8,Été,2840.9789015069186,2482.6954482512174,2046,3298
0.33,0.1808021390374332,0.09,0.07597103153923931,2023-08-28,13,1693180800000,2023,8,Été,2332.935321899816,2482.6954482512174,2046,3298
0.21,0.1394415357766143,0.07,0.04264680527307992,2023-08-29,8,1693267200000,2023,8,Été,2180.6948852353903,2482.6954482512174,2046,3298
0.44,0.20753889110490625,0.06,0.09100681293177994,2023-08-29,25,1693267200000,2023,8,Été,2385.2335059334323,2482.6954482512174,2046,3298
0.22,0.11279585798816566,0.08,0.048538644398046386,2023-09-01,10,1693526400000,2023,9,Automne,2209.070679340931,2482.6954482512174,2046,3298
0.25,0.1296969696969697,0.1,0.058736700622353664,2023-09-01,4,1693526400000,2023,9,Automne,2887.740123934165,2482.6954482512174,2046,3298
0.37,0.14841042893187553,0.07,0.07994789970140974,2023-09-02,18,1693612800000,2023,9,Automne,2607.5695868882585,2482.6954482512174,2046,3298
0.37,0.20279034690799394,0.08,0.09099922733188452,2023-09-02,16,1693612800000,2023,9,Automne,2209.6385241559447,2482.6954482512174,2046,3298
0.24,0.1719031903190319,0.06,0.06105139414683931,2023-09-03,11,1693699200000,2023,9,Automne,2375.6941791216136,2482.6954482512174,2046,3298
0.26,0.1937023593466425,0.11,0.061010017392410396,2023-09-05,6,1693872000000,2023,9,Automne,2848.6640746974804,2482.6954482512174,2046,3298
0.97,0.8581843838193789,0.81,0.048613427220496275,2023-09-05,14,1693872000000,2023,9,Automne,2154.5584073132463,2482.6954482512174,2046,3298
0.32,0.2645086705202312,0.22,0.02736786436680801,2023-09-06,10,1693958400000,2023,9,Automne,2853.3423834223627,2482.6954482512174,2046,3298
0.61,0.61,0.61,0.0,2023-09-06,1,1693958400000,2023,9,Automne,2863.2231838135403,2482.6954482512174,2046,3298
0.85,0.5021477015825171,0.15,0.239143418809603,2023-09-07,27,1694044800000,2023,9,Automne,2146.8228851228273,2482.6954482512174,2046,3298
0.88,0.48411899313501133,0.2,0.23807075828503846,2023-09-07,11,1694044800000,2023,9,Automne,2279.364629199856,2482.6954482512174,2046,3298
0.63,0.43065116279069776,0.12,0.20688402548287776,2023-09-08,10,1694131200000,2023,9,Automne,2889.798183773536,2482.6954482512174,2046,3298
0.5700000000000001,0.36409846972721227,0.08,0.19932679910013643,2023-09-08,18,1694131200000,2023,9,Automne,2472.4419047029214,2482.6954482512174,2046,3298
0.65,0.3727219369038885,0.09,0.191169313361719,2023-09-09,19,1694217600000,2023,9,Automne,2126.0375564633223,2482.6954482512174,2046,3298
0.62,0.31458333333333327,0.18,0.14355787775642273,2023-09-09,19,1694217600000,2023,9,Automne,2884.9713251227267,2482.6954482512174,2046,3298
0.36,0.14003355704697987,0.05,0.09428090415820632,2023-09-10,6,1694304000000,2023,9,Automne,2873.054513835561,2482.6954482512174,2046,3298
0.16,0.13060779816513762,0.06,0.03277660073216203,2023-09-10,12,1694304000000,2023,9,Automne,2894.5275325823955,2482.6954482512174,2046,3298
0.35000000000000003,0.25109872611464973,0.12,0.07912016177940985,2023-09-11,20,1694390400000,2023,9,Automne,2466.9289087601323,2482.6954482512174,2046,3298
0.37,0.2882894736842105,0.1,0.11379806676741043,2023-09-13,4,1694563200000,2023,9,Automne,2834.579843706712,2482.6954482512174,2046,3298
0.52,0.32721573448063923,0.1,0.14113193197225854,2023-09-13,15,1694563200000,2023,9,Automne,2804.729603613803,2482.6954482512174,2046,3298
0.77,0.3774063057703748,0.11,0.19354263096279317,2023-09-14,20,1694649600000,2023,9,Automne,2702.65085265821,2482.6954482512174,2046,3298
0.62,0.36494704992435706,0.13,0.18067881644161773,2023-09-14,22,1694649600000,2023,9,Automne,2207.9975355408887,2482.6954482512174,2046,3298
0.44,0.18559065934065933,0.06,0.12536452040261853,2023-09-15,17,1694736000000,2023,9,Automne,2874.0857773078264,2482.6954482512174,2046,3298
0.5,0.3395683453237411,0.07,0.15646085772486357,2023-09-15,10,1694736000000,2023,9,Automne,2096.4732209600593,2482.6954482512174,2046,3298
0.6900000000000001,0.2876255949233209,0.17,0.13635853766321634,2023-09-16,21,1694822400000,2023,9,Automne,2703.498908801107,2482.6954482512174,2046,3298
0.35000000000000003,0.1904588744588745,0.11,0.059285688824608364,2023-09-16,13,1694822400000,2023,9,Automne,2538.5488155491817,2482.6954482512174,2046,3298
0.21,0.17502673796791443,0.05,0.06015604707757983,2023-09-17,4,1694908800000,2023,9,Automne,2403.9485067834885,2482.6954482512174,2046,3298
0.34,0.18075313807531382,0.05,0.09374907406950159,2023-09-17,18,1694908800000,2023,9,Automne,2731.6478984999762,2482.6954482512174,2046,3298
0.48,0.31655018587360595,0.09,0.1312913900891113,2023-09-18,23,1694995200000,2023,9,Automne,2255.3404843691656,2482.6954482512174,2046,3298
0.37,0.3647826086956522,0.34,0.015000000000000098,2023-09-18,2,1694995200000,2023,9,Automne,2177.989720918594,2482.6954482512174,2046,3298
0.91,0.6110392340028026,0.14,0.21739772964128576,2023-09-21,38,1695254400000,2023,9,Automne,2265.06627648111,2482.6954482512174,2046,3298
0.92,0.5144299956653663,0.17,0.23644486215501956,2023-09-21,27,1695254400000,2023,9,Automne,2186.2097869269132,2482.6954482512174,2046,3298
0.64,0.3543937232524965,0.08,0.220085604095756,2023-09-22,19,1695340800000,2023,9,Automne,2575.2786320261635,2482.6954482512174,2046,3298
0.76,0.5448310810810812,0.06,0.23425080042552685,2023-09-22,16,1695340800000,2023,9,Automne,2498.217715652603,2482.6954482512174,2046,3298
0.62,0.62,0.62,0.0,2023-09-23,1,1695427200000,2023,9,Automne,2705.3769847336566,2482.6954482512174,2046,3298
0.42,0.2602402402402402,0.2,0.07964923100695948,2023-09-23,5,1695427200000,2023,9,Automne,2469.260330887897,2482.6954482512174,2046,3298
